year,practice_code,lad23cd,patients,share
2021,G82139,E07000115,32,0.0096823
2021,G82139,E09000023,1,0.000302572
2021,G82140,E06000035,4,0.000263835
2021,G82140,E07000065,1,6.59587e-05
2021,G82140,E07000105,16,0.00105534
2021,G82140,E07000106,15057,0.99314
2021,G82140,E07000108,22,0.00145109
2021,G82140,E07000109,1,6.59587e-05
2021,G82140,E07000110,2,0.000131917
2021,G82140,E07000112,5,0.000329794
2021,G82140,E07000113,38,0.00250643
2021,G82140,E07000114,12,0.000791505
2021,G82140,E07000116,1,6.59587e-05
2021,G82140,E09000008,1,6.59587e-05
2021,G82140,E09000023,1,6.59587e-05
2021,G82141,E06000035,2,0.000314861
2021,G82141,E07000064,5,0.000787154
2021,G82141,E07000065,1,0.000157431
2021,G82141,E07000105,2,0.000314861
2021,G82141,E07000110,4754,0.748426
2021,G82141,E07000111,4,0.000629723
2021,G82141,E07000112,1,0.000157431
2021,G82141,E07000113,1,0.000157431
2021,G82141,E07000115,1114,0.175378
2021,G82141,E07000116,465,0.0732053
2021,G82141,E07000200,2,0.000314861
2021,G82141,E09000032,1,0.000157431
2021,G82142,E07000105,8441,0.924535
2021,G82142,E07000106,265,0.0290252
2021,G82142,E07000108,1,0.000109529
2021,G82142,E07000110,9,0.000985761
2021,G82142,E07000112,381,0.0417306
2021,G82142,E07000113,33,0.00361446
2021,G82143,E06000035,1,0.000161577
2021,G82143,E07000107,6057,0.978672
2021,G82143,E07000108,1,0.000161577
2021,G82143,E07000109,1,0.000161577
2021,G82143,E07000111,53,0.00856358
2021,G82143,E07000113,3,0.000484731
2021,G82143,E07000114,1,0.000161577
2021,G82143,E09000004,68,0.0109872
2021,G82143,E09000006,2,0.000323154
2021,G82143,E09000011,2,0.000323154
2021,G82147,E07000105,6,0.000978314
2021,G82147,E07000112,6127,0.999022
2021,G82150,E06000035,7,0.000925926
2021,G82150,E07000105,1,0.000132275
2021,G82150,E07000106,28,0.0037037
2021,G82150,E07000108,42,0.00555556
2021,G82150,E07000112,4,0.000529101
2021,G82150,E07000113,1,0.000132275
2021,G82150,E07000114,7477,0.989021
2021,G82152,E07000064,2,0.000292783
2021,G82152,E07000065,97,0.0142
2021,G82152,E07000110,2,0.000292783
2021,G82152,E07000111,68,0.00995462
2021,G82152,E07000113,1,0.000146391
2021,G82152,E07000115,12,0.0017567
2021,G82152,E07000116,6648,0.97321
2021,G82152,E09000006,1,0.000146391
2021,G82154,E06000035,5022,0.876134
2021,G82154,E07000110,32,0.00558269
2021,G82154,E07000113,677,0.118109
2021,G82154,E07000115,1,0.000174459
2021,G82155,E07000065,11,0.00177821
2021,G82155,E07000110,1,0.000161655
2021,G82155,E07000115,2,0.000323311
2021,G82155,E07000116,6172,0.997737
2021,G82158,E07000065,5,0.000992851
2021,G82158,E07000110,71,0.0140985
2021,G82158,E07000115,7,0.00138999
2021,G82158,E07000116,4953,0.983519
2021,G82160,E07000105,6,0.000521331
2021,G82160,E07000106,1,8.68885e-05
2021,G82160,E07000108,2,0.000173777
2021,G82160,E07000112,11498,0.999044
2021,G82160,E07000114,1,8.68885e-05
2021,G82160,E07000116,1,8.68885e-05
2021,G82161,E06000035,17549,0.770775
2021,G82161,E07000076,1,4.39213e-05
2021,G82161,E07000105,1,4.39213e-05
2021,G82161,E07000107,4,0.000175685
2021,G82161,E07000108,1,4.39213e-05
2021,G82161,E07000109,7,0.000307449
2021,G82161,E07000110,2925,0.12847
2021,G82161,E07000113,18,0.000790583
2021,G82161,E07000115,2260,0.0992621
2021,G82161,E09000004,1,4.39213e-05
2021,G82161,E09000020,1,4.39213e-05
2021,G82162,E06000035,4304,0.879265
2021,G82162,E07000110,6,0.00122574
2021,G82162,E07000113,584,0.119305
2021,G82162,E09000006,1,0.00020429
2021,G82164,E06000035,5,0.000400802
2021,G82164,E07000105,1,8.01603e-05
2021,G82164,E07000109,1,8.01603e-05
2021,G82164,E07000110,12347,0.989739
2021,G82164,E07000113,3,0.000240481
2021,G82164,E07000115,114,0.00913828
2021,G82164,E07000116,2,0.000160321
2021,G82164,E09000004,1,8.01603e-05
2021,G82164,E09000029,1,8.01603e-05
2021,G82165,E06000036,1,0.000101729
2021,G82165,E07000105,4,0.000406918
2021,G82165,E07000106,240,0.0244151
2021,G82165,E07000108,433,0.0440488
2021,G82165,E07000112,9150,0.930824
2021,G82165,E07000114,1,0.000101729
2021,G82165,E09000011,1,0.000101729
2021,G82170,E07000062,2,0.00073046
2021,G82170,E07000064,152,0.055515
2021,G82170,E07000065,593,0.216581
2021,G82170,E07000105,6,0.00219138
2021,G82170,E07000110,6,0.00219138
2021,G82170,E07000115,9,0.00328707
2021,G82170,E07000116,1970,0.719503
2021,G82180,E06000035,3278,0.699829
2021,G82180,E07000110,47,0.0100342
2021,G82180,E07000111,1,0.000213493
2021,G82180,E07000113,1353,0.288856
2021,G82180,E07000115,5,0.00106746
2021,G82184,E06000035,1535,0.98587
2021,G82184,E07000110,3,0.00192678
2021,G82184,E07000113,13,0.00834939
2021,G82184,E07000115,6,0.00385356
2021,G82185,E06000035,1,0.000109469
2021,G82185,E07000066,1,0.000109469
2021,G82185,E07000106,1,0.000109469
2021,G82185,E07000107,7717,0.844773
2021,G82185,E07000109,1,0.000109469
2021,G82185,E07000111,12,0.00131363
2021,G82185,E09000004,1401,0.153366
2021,G82185,E09000011,1,0.000109469
2021,G82186,E07000105,5824,0.817978
2021,G82186,E07000108,2,0.000280899
2021,G82186,E07000110,1,0.000140449
2021,G82186,E07000112,1293,0.181601
2021,G82198,E06000035,5153,0.98906
2021,G82198,E07000107,1,0.000191939
2021,G82198,E07000109,48,0.00921305
2021,G82198,E07000110,2,0.000383877
2021,G82198,E07000111,2,0.000383877
2021,G82198,E07000113,2,0.000383877
2021,G82198,E07000115,2,0.000383877
2021,G82200,E06000035,10,0.00121788
2021,G82200,E06000059,1,0.000121788
2021,G82200,E07000061,1,0.000121788
2021,G82200,E07000110,1870,0.227743
2021,G82200,E07000111,3,0.000365364
2021,G82200,E07000113,5,0.000608939
2021,G82200,E07000115,6312,0.768725
2021,G82200,E07000116,9,0.00109609
2021,G82203,E06000035,10463,0.996571
2021,G82203,E07000109,32,0.00304791
2021,G82203,E07000110,3,0.000285741
2021,G82203,E07000113,1,9.52472e-05
2021,G82205,E06000035,2,0.000219998
2021,G82205,E07000107,2,0.000219998
2021,G82205,E07000109,1,0.000109999
2021,G82205,E07000110,2,0.000219998
2021,G82205,E07000111,9050,0.99549
2021,G82205,E07000115,30,0.00329997
2021,G82205,E07000116,2,0.000219998
2021,G82205,E07000215,1,0.000109999
2021,G82205,E09000004,1,0.000109999
2021,G82211,E07000105,1,0.000129049
2021,G82211,E07000106,404,0.0521358
2021,G82211,E07000108,7339,0.94709
2021,G82211,E07000112,2,0.000258098
2021,G82211,E07000113,2,0.000258098
2021,G82211,E07000114,1,0.000129049
2021,G82212,E06000035,3,0.000354233
2021,G82212,E07000068,1,0.000118078
2021,G82212,E07000107,8409,0.992915
2021,G82212,E07000109,14,0.00165309
2021,G82212,E07000111,17,0.00200732
2021,G82212,E07000113,1,0.000118078
2021,G82212,E09000004,22,0.00259771
2021,G82212,E09000006,1,0.000118078
2021,G82212,E09000011,1,0.000118078
2021,G82215,E07000062,1,0.000142592
2021,G82215,E07000110,6686,0.953372
2021,G82215,E07000115,1,0.000142592
2021,G82215,E07000116,325,0.0463425
2021,G82217,E07000105,1,0.000322477
2021,G82217,E07000106,3,0.00096743
2021,G82217,E07000108,92,0.0296678
2021,G82217,E07000112,3005,0.969042
2021,G82218,E07000107,186,0.0330138
2021,G82218,E07000109,1,0.000177494
2021,G82218,E07000110,3,0.000532481
2021,G82218,E07000111,5430,0.963791
2021,G82218,E07000113,2,0.000354988
2021,G82218,E07000115,11,0.00195243
2021,G82218,E09000004,1,0.000177494
2021,G82219,E07000106,1,0.000214592
2021,G82219,E07000108,1,0.000214592
2021,G82219,E07000114,4657,0.999356
2021,G82219,E07000116,1,0.000214592
2021,G82224,E07000064,17,0.00451287
2021,G82224,E07000065,10,0.00265463
2021,G82224,E07000105,5,0.00132732
2021,G82224,E07000110,40,0.0106185
2021,G82224,E07000115,1,0.000265463
2021,G82224,E07000116,3694,0.980621
2021,G82225,E06000035,3,0.000275685
2021,G82225,E07000107,229,0.0210439
2021,G82225,E07000109,3,0.000275685
2021,G82225,E07000110,1,9.18949e-05
2021,G82225,E07000111,10594,0.973534
2021,G82225,E07000113,1,9.18949e-05
2021,G82225,E07000115,4,0.000367579
2021,G82225,E09000004,9,0.000827054
2021,G82225,E09000006,36,0.00330822
2021,G82225,E09000008,1,9.18949e-05
2021,G82225,E09000023,1,9.18949e-05
2021,G82226,E06000035,4250,0.944235
2021,G82226,E07000110,105,0.0233281
2021,G82226,E07000113,136,0.0302155
2021,G82226,E07000115,10,0.00222173
2021,G82227,E07000064,1,0.000200844
2021,G82227,E07000106,2,0.000401687
2021,G82227,E07000108,4923,0.988753
2021,G82227,E07000112,52,0.0104439
2021,G82227,E09000004,1,0.000200844
2021,G82228,E06000035,2,8.94654e-05
2021,G82228,E06000066,1,4.47327e-05
2021,G82228,E07000070,1,4.47327e-05
2021,G82228,E07000105,63,0.00281816
2021,G82228,E07000106,19782,0.884903
2021,G82228,E07000108,2131,0.0953254
2021,G82228,E07000109,1,4.47327e-05
2021,G82228,E07000110,1,4.47327e-05
2021,G82228,E07000112,235,0.0105122
2021,G82228,E07000113,110,0.0049206
2021,G82228,E07000114,26,0.00116305
2021,G82228,E07000116,1,4.47327e-05
2021,G82228,E09000026,1,4.47327e-05
2021,G82229,E06000035,1,0.000143493
2021,G82229,E07000105,7,0.00100445
2021,G82229,E07000110,6952,0.997561
2021,G82229,E07000115,2,0.000286985
2021,G82229,E07000116,7,0.00100445
2021,G82231,E06000035,2,0.000266489
2021,G82231,E07000110,95,0.0126582
2021,G82231,E07000113,7407,0.986942
2021,G82231,E07000114,1,0.000133245
2021,G82232,E07000105,9,0.000936427
2021,G82232,E07000106,10,0.00104047
2021,G82232,E07000108,238,0.0247633
2021,G82232,E07000110,1,0.000104047
2021,G82232,E07000112,9350,0.972844
2021,G82232,E07000113,1,0.000104047
2021,G82232,E07000114,1,0.000104047
2021,G82232,E09000033,1,0.000104047
2021,G82233,E06000035,10613,0.996713
2021,G82233,E07000107,3,0.000281743
2021,G82233,E07000109,6,0.000563486
2021,G82233,E07000110,5,0.000469572
2021,G82233,E07000113,17,0.00159654
2021,G82233,E07000115,3,0.000281743
2021,G82233,E09000004,1,9.39144e-05
2021,G82234,E06000035,10,0.0019497
2021,G82234,E07000040,1,0.00019497
2021,G82234,E07000105,1,0.00019497
2021,G82234,E07000110,155,0.0302203
2021,G82234,E07000115,4962,0.96744
2021,G82235,E06000035,1,0.000285063
2021,G82235,E07000064,5,0.00142531
2021,G82235,E07000105,180,0.0513113
2021,G82235,E07000108,2,0.000570125
2021,G82235,E07000110,157,0.0447548
2021,G82235,E07000112,2,0.000570125
2021,G82235,E07000115,1,0.000285063
2021,G82235,E07000116,3159,0.900513
2021,G82235,E09000023,1,0.000285063
2021,G82600,E06000035,2077,0.985762
2021,G82600,E07000109,1,0.000474608
2021,G82600,E07000110,1,0.000474608
2021,G82600,E07000113,23,0.010916
2021,G82600,E07000115,5,0.00237304
2021,G82604,E06000035,19,0.00132441
2021,G82604,E07000105,5,0.000348529
2021,G82604,E07000106,2,0.000139412
2021,G82604,E07000108,1,6.97058e-05
2021,G82604,E07000109,1,6.97058e-05
2021,G82604,E07000110,14241,0.992681
2021,G82604,E07000112,3,0.000209118
2021,G82604,E07000113,19,0.00132441
2021,G82604,E07000114,1,6.97058e-05
2021,G82604,E07000115,53,0.00369441
2021,G82604,E09000011,1,6.97058e-05
2021,G82605,E07000062,1,0.000442478
2021,G82605,E07000105,79,0.0349558
2021,G82605,E07000110,49,0.0216814
2021,G82605,E07000116,2131,0.94292
2021,G82631,E06000035,7657,0.986345
2021,G82631,E07000105,1,0.000128816
2021,G82631,E07000109,5,0.000644081
2021,G82631,E07000110,34,0.00437975
2021,G82631,E07000113,25,0.0032204
2021,G82631,E07000115,37,0.0047662
2021,G82631,E08000008,1,0.000128816
2021,G82631,E09000004,2,0.000257632
2021,G82631,E09000006,1,0.000128816
2021,G82634,E06000035,9,0.000824251
2021,G82634,E07000105,1,9.15835e-05
2021,G82634,E07000110,56,0.00512867
2021,G82634,E07000113,10852,0.993864
2021,G82634,E09000004,1,9.15835e-05
2021,G82635,E06000035,2043,0.95156
2021,G82635,E07000107,1,0.000465766
2021,G82635,E07000109,1,0.000465766
2021,G82635,E07000110,21,0.00978109
2021,G82635,E07000113,78,0.0363298
2021,G82635,E07000115,3,0.0013973
2021,G82639,E06000035,3,0.000777202
2021,G82639,E07000107,3537,0.916321
2021,G82639,E07000109,20,0.00518135
2021,G82639,E07000111,32,0.00829016
2021,G82639,E07000112,1,0.000259067
2021,G82639,E07000113,1,0.000259067
2021,G82639,E07000115,1,0.000259067
2021,G82639,E09000004,263,0.0681347
2021,G82639,E09000006,1,0.000259067
2021,G82639,E09000023,1,0.000259067
2021,G82641,E06000035,6,0.00107585
2021,G82641,E07000110,5564,0.997669
2021,G82641,E07000111,1,0.000179308
2021,G82641,E07000113,3,0.000537924
2021,G82641,E07000115,1,0.000179308
2021,G82641,E09000004,1,0.000179308
2021,G82641,E09000008,1,0.000179308
2021,G82647,E06000035,22,0.00123256
2021,G82647,E07000107,13397,0.750574
2021,G82647,E07000109,157,0.00879601
2021,G82647,E07000110,7,0.000392179
2021,G82647,E07000111,4035,0.226063
2021,G82647,E07000112,1,5.60255e-05
2021,G82647,E07000113,6,0.000336153
2021,G82647,E07000114,2,0.000112051
2021,G82647,E07000115,113,0.00633089
2021,G82647,E07000116,8,0.000448204
2021,G82647,E09000002,1,5.60255e-05
2021,G82647,E09000004,88,0.00493025
2021,G82647,E09000006,4,0.000224102
2021,G82647,E09000011,6,0.000336153
2021,G82647,E09000025,1,5.60255e-05
2021,G82647,E09000026,1,5.60255e-05
2021,G82648,E06000035,31,0.00801241
2021,G82648,E07000106,1,0.000258465
2021,G82648,E07000107,55,0.0142156
2021,G82648,E07000109,3773,0.975187
2021,G82648,E07000111,5,0.00129232
2021,G82648,E07000115,1,0.000258465
2021,G82648,E08000032,1,0.000258465
2021,G82648,E09000023,2,0.000516929
2021,G82650,E06000035,1,0.000111185
2021,G82650,E07000105,2,0.00022237
2021,G82650,E07000106,8,0.000889482
2021,G82650,E07000108,5,0.000555926
2021,G82650,E07000112,1,0.000111185
2021,G82650,E07000113,1,0.000111185
2021,G82650,E07000114,8976,0.997999
2021,G82652,E07000105,9,0.00343774
2021,G82652,E07000106,67,0.0255921
2021,G82652,E07000108,92,0.0351413
2021,G82652,E07000112,2450,0.935829
2021,G82653,E06000035,4073,0.993172
2021,G82653,E07000109,1,0.000243843
2021,G82653,E07000110,5,0.00121921
2021,G82653,E07000115,21,0.0051207
2021,G82653,E09000011,1,0.000243843
2021,G82658,E07000105,2615,0.520398
2021,G82658,E07000112,2410,0.479602
2021,G82665,E06000035,14,0.00275916
2021,G82665,E07000064,1,0.000197083
2021,G82665,E07000105,23,0.00453291
2021,G82665,E07000106,3,0.00059125
2021,G82665,E07000107,6,0.0011825
2021,G82665,E07000108,10,0.00197083
2021,G82665,E07000109,6,0.0011825
2021,G82665,E07000110,4,0.000788333
2021,G82665,E07000111,1,0.000197083
2021,G82665,E07000112,4990,0.983445
2021,G82665,E07000113,1,0.000197083
2021,G82665,E07000114,7,0.00137958
2021,G82665,E07000115,1,0.000197083
2021,G82665,E07000116,1,0.000197083
2021,G82665,E09000004,3,0.00059125
2021,G82665,E09000006,3,0.00059125
2021,G82666,E07000106,1,0.000111832
2021,G82666,E07000108,1,0.000111832
2021,G82666,E07000114,8940,0.999776
2021,G82671,E06000035,8,0.00138793
2021,G82671,E07000109,1,0.000173491
2021,G82671,E07000110,63,0.0109299
2021,G82671,E07000113,5687,0.986641
2021,G82671,E07000115,5,0.000867453
2021,G82679,E06000035,7077,0.985655
2021,G82679,E07000105,1,0.000139276
2021,G82679,E07000107,1,0.000139276
2021,G82679,E07000109,71,0.00988858
2021,G82679,E07000110,7,0.00097493
2021,G82679,E07000113,10,0.00139276
2021,G82679,E07000114,1,0.000139276
2021,G82679,E07000115,6,0.000835655
2021,G82679,E08000021,1,0.000139276
2021,G82679,E09000004,1,0.000139276
2021,G82679,E09000006,4,0.000557103
2021,G82681,E07000105,49,0.00823114
2021,G82681,E07000108,2,0.000335965
2021,G82681,E07000110,5600,0.940702
2021,G82681,E07000112,1,0.000167983
2021,G82681,E07000115,3,0.000503948
2021,G82681,E07000116,298,0.0500588
2021,G82682,E06000035,4,0.000847637
2021,G82682,E07000110,1,0.000211909
2021,G82682,E07000113,4714,0.99894
2021,G82684,E07000065,1,0.000218293
2021,G82684,E07000105,26,0.00567562
2021,G82684,E07000106,148,0.0323074
2021,G82684,E07000108,51,0.0111329
2021,G82684,E07000112,4354,0.950448
2021,G82684,E07000114,1,0.000218293
2021,G82687,E06000035,4,0.00049505
2021,G82687,E07000107,1,0.000123762
2021,G82687,E07000110,3,0.000371287
2021,G82687,E07000113,8070,0.998762
2021,G82687,E07000114,1,0.000123762
2021,G82687,E07000116,1,0.000123762
2021,G82691,E07000105,21,0.00620018
2021,G82691,E07000106,2,0.000590493
2021,G82691,E07000110,3354,0.990257
2021,G82691,E07000116,9,0.00265722
2021,G82691,E09000006,1,0.000295247
2021,G82693,E06000035,18,0.00107836
2021,G82693,E07000105,1,5.99089e-05
2021,G82693,E07000106,1,5.99089e-05
2021,G82693,E07000110,184,0.0110232
2021,G82693,E07000112,2,0.000119818
2021,G82693,E07000113,16482,0.987419
2021,G82693,E07000114,1,5.99089e-05
2021,G82693,E09000003,1,5.99089e-05
2021,G82693,E09000023,1,5.99089e-05
2021,G82693,E09000031,1,5.99089e-05
2021,G82696,E07000108,2378,0.99958
2021,G82696,E09000004,1,0.000420345
2021,G82697,E06000035,5755,0.959486
2021,G82697,E07000106,1,0.000166722
2021,G82697,E07000109,1,0.000166722
2021,G82697,E07000110,116,0.0193398
2021,G82697,E07000112,1,0.000166722
2021,G82697,E07000113,23,0.00383461
2021,G82697,E07000115,100,0.0166722
2021,G82697,E09000004,1,0.000166722
2021,G82698,E07000106,1,0.000311139
2021,G82698,E07000110,10,0.00311139
2021,G82698,E07000113,3203,0.996577
2021,G82700,E07000099,1,0.000236016
2021,G82700,E07000105,3,0.000708048
2021,G82700,E07000106,1,0.000236016
2021,G82700,E07000108,4217,0.99528
2021,G82700,E07000112,12,0.00283219
2021,G82700,E07000114,3,0.000708048
2021,G82702,E06000035,79,0.00925167
2021,G82702,E07000065,1,0.00011711
2021,G82702,E07000069,1,0.00011711
2021,G82702,E07000105,3,0.000351329
2021,G82702,E07000106,2,0.000234219
2021,G82702,E07000107,2,0.000234219
2021,G82702,E07000108,1,0.00011711
2021,G82702,E07000109,2,0.000234219
2021,G82702,E07000110,82,0.009603
2021,G82702,E07000112,5,0.000585549
2021,G82702,E07000113,8355,0.978452
2021,G82702,E07000114,1,0.00011711
2021,G82702,E07000115,3,0.000351329
2021,G82702,E09000004,1,0.00011711
2021,G82702,E09000007,1,0.00011711
2021,G82704,E06000035,5606,0.949687
2021,G82704,E07000106,1,0.000169405
2021,G82704,E07000110,13,0.00220227
2021,G82704,E07000113,283,0.0479417
2021,G82706,E06000035,2721,0.993428
2021,G82706,E07000107,3,0.00109529
2021,G82706,E07000109,1,0.000365097
2021,G82706,E07000110,6,0.00219058
2021,G82706,E07000111,2,0.000730194
2021,G82706,E07000113,1,0.000365097
2021,G82706,E07000115,5,0.00182548
2021,G82708,E06000035,3854,0.992021
2021,G82708,E07000109,15,0.003861
2021,G82708,E07000110,8,0.0020592
2021,G82708,E07000113,1,0.0002574
2021,G82708,E07000115,7,0.0018018
2021,G82711,E06000035,3931,0.900573
2021,G82711,E07000109,6,0.00137457
2021,G82711,E07000110,7,0.00160367
2021,G82711,E07000113,3,0.000687285
2021,G82711,E07000115,417,0.0955326
2021,G82711,E07000116,1,0.000229095
2021,G82719,E06000035,7345,0.914581
2021,G82719,E07000105,2,0.000249035
2021,G82719,E07000106,7,0.000871622
2021,G82719,E07000109,4,0.00049807
2021,G82719,E07000110,280,0.0348649
2021,G82719,E07000113,30,0.00373552
2021,G82719,E07000115,362,0.0450753
2021,G82719,E09000012,1,0.000124517
2021,G82721,E06000035,3395,0.945156
2021,G82721,E07000106,1,0.000278396
2021,G82721,E07000110,64,0.0178174
2021,G82721,E07000113,122,0.0339644
2021,G82721,E07000115,10,0.00278396
2021,G82729,E06000035,2,0.000219419
2021,G82729,E07000105,2,0.000219419
2021,G82729,E07000106,31,0.00340099
2021,G82729,E07000108,9019,0.989468
2021,G82729,E07000112,56,0.00614372
2021,G82729,E07000113,2,0.000219419
2021,G82729,E07000114,3,0.000329128
2021,G82730,E07000105,12016,0.999085
2021,G82730,E07000107,1,8.31463e-05
2021,G82730,E07000110,1,8.31463e-05
2021,G82730,E07000112,7,0.000582024
2021,G82730,E07000113,1,8.31463e-05
2021,G82730,E07000116,1,8.31463e-05
2021,G82732,E07000064,1084,0.233319
2021,G82732,E07000065,5,0.00107619
2021,G82732,E07000105,44,0.00947051
2021,G82732,E07000110,1,0.000215239
2021,G82732,E07000116,3511,0.755704
2021,G82732,E09000019,1,0.000215239
2021,G82733,E07000065,2,0.000506586
2021,G82733,E07000105,220,0.0557244
2021,G82733,E07000110,162,0.0410334
2021,G82733,E07000112,1,0.000253293
2021,G82733,E07000116,3563,0.902482
2021,G82737,E06000035,10852,0.928553
2021,G82737,E07000105,1,8.55652e-05
2021,G82737,E07000107,1,8.55652e-05
2021,G82737,E07000109,4,0.000342261
2021,G82737,E07000110,263,0.0225036
2021,G82737,E07000113,544,0.0465474
2021,G82737,E07000115,21,0.00179687
2021,G82737,E07000116,1,8.55652e-05
2021,G82741,E06000035,3128,0.935687
2021,G82741,E07000106,2,0.000598265
2021,G82741,E07000109,1,0.000299133
2021,G82741,E07000110,120,0.0358959
2021,G82741,E07000111,1,0.000299133
2021,G82741,E07000113,5,0.00149566
2021,G82741,E07000114,1,0.000299133
2021,G82741,E07000115,85,0.0254263
2021,G82744,E06000035,11803,0.974006
2021,G82744,E07000106,1,8.25219e-05
2021,G82744,E07000107,4,0.000330087
2021,G82744,E07000109,33,0.00272322
2021,G82744,E07000110,67,0.00552897
2021,G82744,E07000111,1,8.25219e-05
2021,G82744,E07000113,45,0.00371348
2021,G82744,E07000115,163,0.0134511
2021,G82744,E09000011,1,8.25219e-05
2021,G82753,E06000035,6008,0.99751
2021,G82753,E07000107,1,0.00016603
2021,G82753,E07000109,2,0.00033206
2021,G82753,E07000110,4,0.000664121
2021,G82753,E07000113,6,0.000996181
2021,G82753,E07000114,1,0.00016603
2021,G82753,E07000115,1,0.00016603
2021,G82754,E07000110,4,0.00112771
2021,G82754,E07000111,3,0.000845785
2021,G82754,E07000115,3508,0.989005
2021,G82754,E07000116,32,0.00902171
2021,G82762,E06000035,2088,0.997611
2021,G82762,E07000106,2,0.000955566
2021,G82762,E07000109,1,0.000477783
2021,G82762,E07000113,1,0.000477783
2021,G82762,E07000115,1,0.000477783
2021,G82763,E06000035,2454,0.988321
2021,G82763,E07000106,1,0.000402739
2021,G82763,E07000111,2,0.000805477
2021,G82763,E07000113,19,0.00765203
2021,G82763,E07000114,1,0.000402739
2021,G82763,E07000115,3,0.00120822
2021,G82763,E09000006,3,0.00120822
2021,G82768,E07000064,7,0.000971682
2021,G82768,E07000065,93,0.0129095
2021,G82768,E07000110,1,0.000138812
2021,G82768,E07000111,5,0.000694059
2021,G82768,E07000115,8,0.00111049
2021,G82768,E07000116,7090,0.984175
2021,G82775,E06000035,7930,0.986441
2021,G82775,E07000072,1,0.000124394
2021,G82775,E07000109,3,0.000373181
2021,G82775,E07000110,22,0.00273666
2021,G82775,E07000113,64,0.00796119
2021,G82775,E07000114,1,0.000124394
2021,G82775,E07000115,16,0.0019903
2021,G82775,E07000228,1,0.000124394
2021,G82775,E09000004,1,0.000124394
2021,G82780,E06000035,81,0.00504139
2021,G82780,E07000105,2,0.000124479
2021,G82780,E07000106,1,6.22394e-05
2021,G82780,E07000107,106,0.00659737
2021,G82780,E07000109,15846,0.986245
2021,G82780,E07000110,4,0.000248957
2021,G82780,E07000111,7,0.000435676
2021,G82780,E07000113,6,0.000373436
2021,G82780,E07000115,2,0.000124479
2021,G82780,E07000116,1,6.22394e-05
2021,G82780,E09000004,8,0.000497915
2021,G82780,E09000028,1,6.22394e-05
2021,G82780,E09000032,1,6.22394e-05
2021,G82780,E09000033,1,6.22394e-05
2021,G82790,E06000035,4,0.00065703
2021,G82790,E07000105,1715,0.281702
2021,G82790,E07000106,3576,0.587385
2021,G82790,E07000108,108,0.0177398
2021,G82790,E07000110,17,0.00279238
2021,G82790,E07000112,139,0.0228318
2021,G82790,E07000113,507,0.0832786
2021,G82790,E07000114,20,0.00328515
2021,G82790,E07000115,1,0.000164258
2021,G82790,E09000016,1,0.000164258
2021,G82791,E06000035,4,0.266667
2021,G82791,E07000113,11,0.733333
2021,G82796,E07000106,3,0.000396301
2021,G82796,E07000108,4,0.000528402
2021,G82796,E07000110,1,0.0001321
2021,G82796,E07000113,2,0.000264201
2021,G82796,E07000114,7560,0.998679
2021,G82799,E06000035,30,0.00296296
2021,G82799,E07000062,1,9.87654e-05
2021,G82799,E07000105,2,0.000197531
2021,G82799,E07000106,1,9.87654e-05
2021,G82799,E07000107,2,0.000197531
2021,G82799,E07000109,2,0.000197531
2021,G82799,E07000110,13,0.00128395
2021,G82799,E07000113,10058,0.993383
2021,G82799,E07000114,3,0.000296296
2021,G82799,E07000115,8,0.000790123
2021,G82799,E09000004,4,0.000395062
2021,G82799,E09000006,1,9.87654e-05
2021,G82802,E06000035,3,0.000473186
2021,G82802,E07000105,29,0.00457413
2021,G82802,E07000106,6109,0.963565
2021,G82802,E07000108,89,0.0140379
2021,G82802,E07000110,1,0.000157729
2021,G82802,E07000112,21,0.0033123
2021,G82802,E07000113,50,0.00788644
2021,G82802,E07000114,35,0.0055205
2021,G82802,E07000115,1,0.000157729
2021,G82802,E08000009,1,0.000157729
2021,G82802,E09000019,1,0.000157729
2021,G82808,E06000035,80,0.00860863
2021,G82808,E07000107,91,0.00979232
2021,G82808,E07000109,9099,0.979124
2021,G82808,E07000110,4,0.000430432
2021,G82808,E07000111,10,0.00107608
2021,G82808,E07000113,5,0.000538039
2021,G82808,E07000115,1,0.000107608
2021,G82808,E09000004,2,0.000215216
2021,G82808,E09000006,1,0.000107608
2021,G82809,E06000035,149,0.00903414
2021,G82809,E07000107,7914,0.47984
2021,G82809,E07000109,7176,0.435094
2021,G82809,E07000110,3,0.000181895
2021,G82809,E07000111,331,0.0200691
2021,G82809,E07000113,1,6.06318e-05
2021,G82809,E07000115,5,0.000303159
2021,G82809,E09000004,879,0.0532953
2021,G82809,E09000006,31,0.00187959
2021,G82809,E09000011,3,0.000181895
2021,G82809,E09000023,1,6.06318e-05
2021,G82888,E07000092,1,0.000159642
2021,G82888,E07000105,1,0.000159642
2021,G82888,E07000109,1,0.000159642
2021,G82888,E07000110,2,0.000319285
2021,G82888,E07000111,6151,0.98196
2021,G82888,E07000115,93,0.0148467
2021,G82888,E07000116,14,0.00223499
2021,G82888,E09000006,1,0.000159642
2021,G83001,E09000006,1,7.92016e-05
2021,G83001,E09000011,12329,0.976477
2021,G83001,E09000023,293,0.0232061
2021,G83001,E09000028,1,7.92016e-05
2021,G83001,E09000030,1,7.92016e-05
2021,G83001,E09000031,1,7.92016e-05
2021,G83002,E06000035,4,0.000414637
2021,G83002,E07000107,85,0.00881103
